Gene ID	Gene Name	DO221123	DO221124	DO221127	DO221129	DO222303	DO222304	DO222305	DO222306	DO222307	DO222308	DO222309	DO27763	DO27764	DO27765	DO27767	DO27769	DO27773	DO27775	DO27777	DO27779
ENSG00000047230	CTPS2	30.0	61.0	19.0	12.0	10.0	31.0	34.0	18.0	51.0	122.0	13.0	30.0	29.0	18.0	16.0	15.0	17.0	20.0	11.0	120.0
ENSG00000047249	ATP6V1H	42.0	20.0	30.0	22.0	31.0	19.0	50.0	65.0	32.0	51.0	39.0	14.0	19.0	17.0	22.0	25.0	26.0	21.0	25.0	22.0
ENSG00000047315	POLR2B	120.0	98.0	30.0	90.0	30.0	16.0	30.0	34.0	27.0	37.0	39.0	79.0	71.0	92.0	94.0	90.0	125.0	87.0	73.0	67.0
ENSG00000047346	FAM214A	21.0	56.0	16.0	64.0	5.0	17.0	5.0	11.0	9.0	4.0	7.0	21.0	25.0	19.0	16.0	19.0	74.0	27.0	40.0	27.0
ENSG00000047365	ARAP2	22.0	16.0	2.0	19.0	2.0	2.0	2.0	0.8	2.0	4.0	3.0	2.0	3.0	2.0	16.0	4.0	20.0	9.0	9.0	8.0
ENSG00000047410	TPR	60.0	59.0	10.0	74.0	15.0	26.0	20.0	18.0	16.0	17.0	18.0	72.0	47.0	57.0	88.0	48.0	88.0	51.0	48.0	61.0
ENSG00000047457	CP	37.0	2.0	3.0	14.0	4.0	1.0	2.0	12.0	0.7	0.1	12.0	0.3	0.2	0.2	4.0	0.3	21.0	0.1	30.0	0.8
ENSG00000047578	KIAA0556	6.0	5.0	1.0	10.0	2.0	3.0	2.0	3.0	2.0	2.0	3.0	3.0	5.0	5.0	6.0	5.0	10.0	5.0	7.0	4.0
ENSG00000047579	DTNBP1	42.0	25.0	53.0	30.0	44.0	140.0	71.0	246.0	93.0	76.0	59.0	21.0	34.0	23.0	22.0	27.0	44.0	40.0	55.0	47.0
ENSG00000047597	XK	0.1	5.0	8.0	8.0		0.8	0.1			4.0	0.6	0.3	0.1	0.2	0.2	0.3	0.9	1.0	17.0	3.0
ENSG00000047617	ANO2		0.4	0.1	0.2	0.2	0.1	0.1			0.1	0.1	0.2	0.3	0.2	0.5	0.3	0.4	0.2	0.2	0.3
ENSG00000047621	C12orf4	23.0	24.0	17.0	29.0	9.0	10.0	19.0	14.0	9.0	10.0	11.0	12.0	17.0	19.0	18.0	13.0	22.0	19.0	16.0	16.0
ENSG00000047634	SCML1	2.0	4.0	3.0	7.0	1.0	0.4	1.0	0.6	0.4	0.3	1.0	1.0	0.6	1.0	3.0	2.0	12.0	2.0	17.0	9.0
ENSG00000047644	WWC3	31.0	19.0	13.0	23.0	4.0	27.0	12.0	50.0	12.0	7.0	10.0	41.0	46.0	14.0	23.0	14.0	114.0	17.0	48.0	46.0
ENSG00000047648	ARHGAP6	4.0	0.6	0.2	0.6	0.6	0.1	0.1	0.1	0.1	0.1	0.5	3.0	0.3	0.3	2.0	1.0	0.9	0.4	0.5	1.0
ENSG00000047662	FAM184B	0.1	0.2		0.4	0.3	0.1	0.1	0.1	0.2	0.1	0.2	0.5	0.8	0.3	0.1	0.3	0.3	0.2	0.3	0.2
ENSG00000047849	MAP4	41.0	47.0	8.0	36.0	25.0	20.0	33.0	53.0	27.0	54.0	27.0	20.0	19.0	24.0	55.0	28.0	37.0	23.0	41.0	38.0
ENSG00000047932	GOPC	45.0	49.0	11.0	29.0	9.0	11.0	9.0	8.0	10.0	13.0	11.0	41.0	39.0	46.0	42.0	45.0	77.0	54.0	34.0	42.0
ENSG00000047936	ROS1		0.3			0.1													0.1		0.3
ENSG00000048028	USP28	25.0	30.0	7.0	36.0	6.0	10.0	14.0	6.0	7.0	10.0	10.0	16.0	18.0	25.0	20.0	21.0	35.0	20.0	33.0	22.0
ENSG00000048052	HDAC9	11.0	9.0	19.0	24.0	2.0	2.0	1.0	2.0	5.0	1.0	3.0	8.0	8.0	16.0	8.0	17.0	25.0	9.0	3.0	3.0
ENSG00000048140	TSPAN17	22.0	18.0	17.0	32.0	18.0	25.0	31.0	28.0	16.0	15.0	35.0	11.0	19.0	13.0	20.0	10.0	25.0	13.0	31.0	10.0
ENSG00000048162	NOP16	45.0	23.0	67.0	34.0	131.0	55.0	45.0	52.0	62.0	37.0	54.0	69.0	77.0	58.0	31.0	68.0	19.0	57.0	45.0	27.0
ENSG00000048342	CC2D2A	0.7	0.9	0.3	1.0	0.9	0.2	0.3	0.2	0.6	0.4	0.6	0.6	0.5	0.3	2.0	1.0	1.0	0.5	0.5	1.0
ENSG00000048392	RRM2B	48.0	39.0	23.0	24.0	10.0	16.0	13.0	14.0	18.0	22.0	14.0	42.0	40.0	30.0	58.0	58.0	67.0	88.0	14.0	41.0
ENSG00000048405	ZNF800	20.0	21.0	11.0	27.0	6.0	7.0	5.0	7.0	8.0	5.0	7.0	13.0	16.0	16.0	22.0	17.0	39.0	19.0	15.0	19.0
ENSG00000048462	TNFRSF17	4.0	32.0	431.0	4.0	147.0	399.0	260.0	1282.0	148.0	1355.0	7.0	186.0	72.0	72.0	77.0	207.0	56.0	107.0	50.0	2.0
ENSG00000048471	SNX29	9.0	51.0	4.0	13.0	4.0	13.0	29.0	8.0	5.0	24.0	5.0	10.0	11.0	17.0	24.0	11.0	31.0	12.0	12.0	13.0
ENSG00000048540	LMO3		0.1		0.1	0.5		0.3		0.3		3.0	1.0	0.3	0.1	0.2	0.1		0.3		1.0
ENSG00000048544	MRPS10	115.0	71.0	98.0	67.0	85.0	66.0	52.0	66.0	58.0	63.0	72.0	44.0	52.0	85.0	58.0	102.0	67.0	76.0	48.0	60.0
ENSG00000048545	GUCA1A	0.3	0.3	354.0	0.3			1.0	0.5	0.6	0.8			0.7	0.3	0.5	0.1	0.1	1.0		0.8
ENSG00000048649	RSF1	12.0	14.0	4.0	15.0	3.0	3.0	5.0	3.0	4.0	5.0	3.0	9.0	9.0	13.0	15.0	11.0	23.0	11.0	14.0	10.0
ENSG00000048707	VPS13D	9.0	7.0	1.0	15.0	2.0	3.0	3.0	3.0	3.0	7.0	3.0	5.0	4.0	6.0	12.0	7.0	28.0	7.0	9.0	5.0
ENSG00000048740	CELF2	17.0	14.0	4.0	95.0	6.0	3.0	7.0	3.0	3.0	2.0	7.0	17.0	7.0	28.0	33.0	17.0	93.0	42.0	43.0	8.0
ENSG00000048828	FAM120A	109.0	105.0	34.0	102.0	42.0	45.0	40.0	26.0	40.0	24.0	46.0	68.0	80.0	90.0	115.0	95.0	107.0	85.0	114.0	78.0
ENSG00000048991	R3HDM1	23.0	22.0	14.0	30.0	11.0	13.0	9.0	8.0	12.0	6.0	11.0	35.0	33.0	39.0	41.0	34.0	32.0	36.0	39.0	12.0
ENSG00000049089	COL9A2	24.0	41.0	14.0	11.0	5.0	19.0	39.0	24.0	62.0	18.0	22.0	6.0	3.0	2.0	6.0	1.0	14.0	6.0	36.0	59.0
ENSG00000049130	KITLG	5.0	6.0	1.0	3.0	0.9	0.2	0.4	0.2	0.2	0.5	0.7	0.8	0.5	0.9	7.0	2.0	7.0	3.0	0.6	4.0
ENSG00000049167	ERCC8	7.0	8.0	6.0	7.0	5.0	3.0	5.0	4.0	4.0	3.0	3.0	6.0	12.0	10.0	6.0	7.0	8.0	10.0	3.0	6.0
ENSG00000049192	ADAMTS6	0.7	1.0	0.8	6.0	0.3	0.8	0.2	0.1	0.3	0.7		0.5	0.5	1.0	2.0	0.9	1.0	9.0	0.1	1.0
ENSG00000049239	H6PD	32.0	20.0	5.0	26.0	12.0	10.0	15.0	8.0	6.0	11.0	16.0	7.0	9.0	9.0	22.0	5.0	37.0	15.0	25.0	15.0
ENSG00000049245	VAMP3	66.0	47.0	29.0	49.0	46.0	28.0	36.0	44.0	32.0	27.0	52.0	28.0	25.0	26.0	65.0	38.0	74.0	41.0	43.0	53.0
ENSG00000049246	PER3	9.0	3.0	3.0	5.0	5.0	0.4	0.8	0.7	0.5	0.2	1.0	0.8	1.0	0.7	5.0	1.0	6.0	2.0	2.0	2.0
ENSG00000049247	UTS2	0.4	0.2		1.0	0.3	17.0	0.8	14.0	2.0	13.0	0.7	0.2	0.3	0.1	0.7	0.2	2.0	0.2	0.2	0.5
ENSG00000049249	TNFRSF9	85.0	28.0	11.0	26.0	9.0	2.0	7.0	5.0	2.0	3.0	13.0	1.0	0.6	8.0	55.0	2.0	26.0	22.0	76.0	7.0
ENSG00000049283	EPN3	0.3		0.1	0.1			0.1					0.1	0.1		0.1		0.1		0.3	
ENSG00000049319	ENSG00000049319				0.1		0.1							0.6	0.1			0.2			0.1
ENSG00000049323	LTBP1	63.0	11.0	6.0	3.0	4.0	9.0	15.0	11.0	9.0	11.0	15.0	43.0	26.0	36.0	39.0	44.0	9.0	47.0	30.0	20.0
ENSG00000049449	RCN1	28.0	31.0	25.0	15.0	18.0	14.0	19.0	18.0	19.0	10.0	30.0	13.0	4.0	4.0	32.0	9.0	19.0	20.0	26.0	33.0
ENSG00000049540	ELN	14.0	2.0		3.0	20.0	3.0	0.7	0.2	2.0	8.0	11.0	2.0	4.0	1.0	31.0	10.0	6.0	2.0	0.5	14.0
ENSG00000049541	RFC2	104.0	115.0	83.0	47.0	72.0	68.0	197.0	120.0	124.0	107.0	115.0	98.0	147.0	92.0	84.0	102.0	41.0	85.0	71.0	60.0
ENSG00000049618	ARID1B	17.0	26.0	5.0	15.0	5.0	9.0	5.0	7.0	6.0	5.0	5.0	30.0	23.0	27.0	27.0	24.0	35.0	25.0	27.0	16.0
ENSG00000049656	CLPTM1L	60.0	44.0	64.0	51.0	75.0	276.0	106.0	130.0	60.0	95.0	77.0	85.0	120.0	66.0	66.0	107.0	55.0	68.0	45.0	33.0
ENSG00000049759	NEDD4L	12.0	15.0	7.0	10.0	1.0	9.0	8.0	7.0	3.0	15.0	3.0	4.0	2.0	3.0	2.0	5.0	4.0	3.0	2.0	10.0
ENSG00000049768	FOXP3	7.0	33.0	1.0	21.0	9.0	3.0	1.0	1.0	2.0	7.0	5.0	5.0	2.0	6.0	5.0	2.0	33.0	2.0	0.9	5.0
ENSG00000049769	PPP1R3F	1.0	3.0	1.0	4.0	2.0	2.0	2.0	1.0	2.0	5.0	3.0	6.0	6.0	3.0	5.0	3.0	5.0	4.0	2.0	1.0
ENSG00000049860	HEXB	56.0	40.0	66.0	33.0	40.0	34.0	55.0	81.0	40.0	69.0	57.0	14.0	12.0	16.0	56.0	21.0	33.0	27.0	59.0	42.0
ENSG00000049883	PTCD2	6.0	8.0	5.0	9.0	6.0	5.0	5.0	6.0	3.0	3.0	4.0	6.0	7.0	13.0	10.0	11.0	9.0	9.0	10.0	6.0
ENSG00000050030	NEXMIF				0.1	0.1										0.1		0.4	0.1	0.4	
ENSG00000050130	JKAMP	32.0	24.0	21.0	29.0	8.0	14.0	12.0	21.0	10.0	15.0	16.0	13.0	18.0	14.0	18.0	15.0	37.0	19.0	17.0	21.0
ENSG00000050165	DKK3	4.0	4.0	5.0	3.0	8.0	1.0	4.0	0.9	7.0	6.0	6.0	0.8	0.3	0.8	11.0	3.0	4.0	10.0	3.0	5.0
ENSG00000050327	ARHGEF5	0.5	0.5	0.1	0.6	0.2	0.1	0.3	0.5	0.3	0.3	0.8	0.1	1.0	0.3	1.0	0.6	0.9	0.6	0.2	1.0
ENSG00000050344	NFE2L3	36.0	45.0	19.0	31.0	11.0	10.0	19.0	19.0	10.0	10.0	15.0	19.0	16.0	7.0	34.0	13.0	27.0	17.0	40.0	27.0
ENSG00000050393	MCUR1	24.0	15.0	12.0	22.0	14.0	14.0	13.0	16.0	16.0	19.0	12.0	22.0	23.0	24.0	20.0	24.0	18.0	26.0	18.0	29.0
ENSG00000050405	LIMA1	39.0	41.0	23.0	54.0	10.0	3.0	73.0	2.0	9.0	53.0	9.0	12.0	20.0	13.0	40.0	17.0	37.0	25.0	28.0	31.0
ENSG00000050426	LETMD1	35.0	78.0	23.0	56.0	38.0	37.0	44.0	37.0	43.0	90.0	41.0	39.0	50.0	47.0	27.0	40.0	49.0	50.0	51.0	35.0
ENSG00000050438	SLC4A8	5.0	5.0	0.4	3.0	0.3	0.4	0.5	0.6	0.8	0.8	1.0	0.6	0.9	0.7	0.4	0.1	3.0	0.6	3.0	3.0
ENSG00000050555	LAMC3	0.2	0.2	0.4	5.0	0.6	1.0	1.0	1.0	0.4	0.4	0.4	0.9	0.6	4.0	0.4	1.0	0.3	0.2	0.2	0.4
ENSG00000050628	PTGER3	0.4	0.6	0.2	0.6	0.4	0.1	0.3	0.2	0.3	0.2	0.1	0.6	0.4	0.2	4.0	0.7	1.0	0.5	0.2	1.0
ENSG00000050730	TNIP3	3.0	2.0	2.0	5.0	1.0	0.5	3.0	2.0	7.0	0.6	1.0	0.2	0.1	1.0	3.0	0.2	1.0	4.0	6.0	0.7
ENSG00000050748	MAPK9	17.0	21.0	7.0	18.0	6.0	7.0	10.0	6.0	7.0	8.0	12.0	16.0	22.0	19.0	13.0	18.0	21.0	16.0	17.0	12.0
ENSG00000050767	COL23A1	0.7	1.0	0.5	1.0	3.0	0.9	1.0	0.7	0.4	0.7	13.0	1.0	4.0	0.4	1.0	2.0	2.0	1.0	6.0	0.5
ENSG00000050820	BCAR1	10.0	5.0	2.0	3.0	6.0	4.0	7.0	6.0	6.0	5.0	9.0	7.0	4.0	5.0	9.0	3.0	3.0	4.0	14.0	6.0
ENSG00000051009	FAM160A2	15.0	19.0	4.0	29.0	8.0	10.0	11.0	12.0	9.0	14.0	11.0	14.0	21.0	19.0	14.0	16.0	35.0	18.0	21.0	21.0
ENSG00000051108	HERPUD1	121.0	117.0	383.0	102.0	80.0	199.0	161.0	324.0	172.0	88.0	95.0	86.0	103.0	67.0	87.0	138.0	106.0	133.0	166.0	99.0
ENSG00000051128	HOMER3	9.0	6.0	8.0	4.0	13.0	5.0	8.0	12.0	16.0	57.0	16.0	9.0	8.0	13.0	24.0	17.0	3.0	9.0	41.0	8.0
ENSG00000051180	RAD51	46.0	15.0	29.0	22.0	34.0	40.0	29.0	48.0	57.0	24.0	39.0	55.0	48.0	73.0	36.0	69.0	15.0	52.0	9.0	21.0
ENSG00000051341	POLQ	17.0	12.0	7.0	14.0	4.0	5.0	4.0	5.0	6.0	3.0	3.0	33.0	30.0	28.0	19.0	31.0	9.0	38.0	13.0	11.0
ENSG00000051382	PIK3CB	19.0	15.0	8.0	19.0	6.0	9.0	5.0	8.0	6.0	6.0	9.0	8.0	7.0	14.0	19.0	17.0	22.0	15.0	22.0	10.0
ENSG00000051523	CYBA	337.0	246.0	417.0	231.0	439.0	449.0	433.0	589.0	660.0	362.0	797.0	161.0	273.0	138.0	123.0	176.0	186.0	179.0	289.0	143.0
ENSG00000051596	THOC3	29.0	11.0	26.0	10.0	21.0	16.0	24.0	23.0	31.0	21.0	20.0	28.0	31.0	23.0	30.0	24.0	12.0	32.0	19.0	11.0
ENSG00000051620	HEBP2	12.0	10.0	10.0	8.0	11.0	1.0	6.0	8.0	7.0	9.0	5.0	14.0	10.0	15.0	11.0	14.0	18.0	12.0	13.0	14.0
ENSG00000051825	MPHOSPH9	13.0	19.0	5.0	15.0	3.0	4.0	3.0	3.0	4.0	4.0	4.0	12.0	12.0	23.0	18.0	18.0	19.0	23.0	6.0	7.0
ENSG00000052126	PLEKHA5	8.0	1.0	0.3	9.0	0.5	0.1	1.0	0.2	0.3	0.2	0.6	0.7	0.4	0.2	2.0	1.0	2.0	0.4	0.5	8.0
ENSG00000052344	PRSS8	0.5	0.1			0.2	0.1	0.3	0.3	0.2		10.0	0.1	1.0		0.1		0.1	0.1		
ENSG00000052723	SIKE1	31.0	37.0	18.0	31.0	12.0	6.0	11.0	9.0	12.0	12.0	12.0	24.0	24.0	40.0	28.0	38.0	41.0	38.0	15.0	13.0
ENSG00000052749	RRP12	23.0	15.0	9.0	28.0	48.0	48.0	36.0	57.0	35.0	26.0	38.0	31.0	34.0	44.0	27.0	35.0	12.0	24.0	57.0	17.0
ENSG00000052795	FNIP2	7.0	12.0	4.0	6.0	2.0	0.6	2.0	3.0	2.0	2.0	2.0	1.0	4.0	2.0	8.0	3.0	7.0	9.0	15.0	4.0
ENSG00000052802	MSMO1	58.0	94.0	31.0	30.0	13.0	27.0	11.0	26.0	12.0	16.0	43.0	13.0	19.0	31.0	26.0	17.0	33.0	31.0	27.0	30.0
ENSG00000052841	TTC17	17.0	21.0	6.0	37.0	4.0	9.0	5.0	5.0	5.0	7.0	7.0	23.0	19.0	18.0	16.0	16.0	34.0	22.0	21.0	25.0
ENSG00000052850	ALX4											0.2	0.1	0.2						0.1	0.1
ENSG00000053108	FSTL4						0.1		0.1			0.1		0.2				0.1		0.2	
ENSG00000053254	FOXN3	38.0	27.0	8.0	25.0	7.0	18.0	18.0	10.0	14.0	11.0	9.0	27.0	24.0	35.0	41.0	33.0	59.0	30.0	51.0	24.0
ENSG00000053328	METTL24	0.3	0.2	0.1	0.2			0.1				0.1	0.1	0.2		1.0	0.2			0.1	0.3
ENSG00000053371	AKR7A2	87.0	117.0	88.0	57.0	86.0	97.0	89.0	93.0	91.0	95.0	60.0	63.0	87.0	77.0	63.0	70.0	66.0	50.0	42.0	63.0
ENSG00000053372	MRTO4	81.0	55.0	181.0	56.0	188.0	131.0	105.0	140.0	140.0	87.0	137.0	119.0	94.0	162.0	83.0	172.0	36.0	112.0	38.0	46.0
ENSG00000053438	NNAT	1.0	2.0	0.1	5.0	0.5	0.3	0.1	5.0	0.2	1.0	0.7	5.0	7.0	1.0	3.0	0.6	4.0	3.0	6.0	4.0
ENSG00000053501	USE1	33.0	30.0	41.0	30.0	46.0	69.0	54.0	41.0	81.0	86.0	54.0	31.0	51.0	27.0	18.0	22.0	29.0	27.0	18.0	27.0
ENSG00000053524	MCF2L2	0.2	0.5	0.3	0.3	0.4	0.3	0.3	0.4	0.1	0.2	0.1	0.1	0.2		0.2	0.1	0.4	0.1	0.2	0.7
ENSG00000053702	NRIP2	7.0	6.0	0.4	10.0	8.0	2.0	5.0	2.0	3.0	3.0	10.0	6.0	6.0	7.0	7.0	5.0	10.0	5.0	5.0	2.0
ENSG00000053747	LAMA3	2.0	0.7	0.1	3.0	1.0	0.1	0.3	0.1	0.1	0.1	0.4	0.5	0.4	0.2	2.0	0.5	7.0	0.9	2.0	0.7
ENSG00000053770	AP5M1	34.0	36.0	16.0	36.0	12.0	17.0	11.0	21.0	11.0	11.0	12.0	26.0	29.0	31.0	31.0	34.0	50.0	30.0	30.0	29.0
ENSG00000053900	ANAPC4	22.0	19.0	7.0	26.0	12.0	10.0	10.0	13.0	8.0	11.0	11.0	24.0	26.0	27.0	17.0	22.0	39.0	25.0	11.0	22.0
ENSG00000053918	KCNQ1	4.0	3.0	2.0	4.0	4.0	0.8	0.7	0.6	2.0	2.0	9.0	2.0	4.0	1.0	4.0	7.0	5.0	0.7	6.0	1.0
ENSG00000054116	TRAPPC3	56.0	54.0	82.0	45.0	60.0	87.0	62.0	69.0	64.0	89.0	72.0	48.0	52.0	53.0	36.0	52.0	48.0	51.0	27.0	41.0
ENSG00000054118	THRAP3	194.0	170.0	38.0	153.0	51.0	78.0	78.0	67.0	71.0	63.0	79.0	154.0	143.0	188.0	161.0	145.0	225.0	177.0	122.0	123.0
ENSG00000054148	PHPT1	80.0	47.0	242.0	57.0	189.0	172.0	135.0	357.0	387.0	197.0	205.0	53.0	77.0	51.0	45.0	66.0	45.0	51.0	41.0	57.0
ENSG00000054179	ENTPD2	0.1			0.1			0.1	0.1	0.1		0.2	0.2	0.2		0.5		0.2	0.1	0.8	
ENSG00000054219	LY75	24.0	21.0	33.0	23.0	7.0	22.0	60.0	7.0	30.0	18.0	16.0	3.0	9.0	3.0	5.0	3.0	25.0	9.0	8.0	40.0
ENSG00000054267	ARID4B	22.0	23.0	11.0	37.0	6.0	4.0	5.0	7.0	8.0	5.0	6.0	14.0	18.0	14.0	24.0	17.0	51.0	20.0	26.0	26.0
ENSG00000054277	OPN3	2.0	3.0	2.0	12.0	0.9	0.2	0.9	1.0	1.0	0.7	0.9	3.0	4.0	15.0	7.0	3.0	9.0	6.0	6.0	4.0
ENSG00000054282	SDCCAG8	13.0	13.0	8.0	12.0	8.0	4.0	57.0	5.0	7.0	17.0	10.0	7.0	10.0	7.0	12.0	8.0	15.0	10.0	9.0	17.0
ENSG00000054356	PTPRN			0.1		0.1	0.1	0.1	0.1	0.1	0.2	0.1		0.2		0.2				0.2	0.2
ENSG00000054392	HHAT	2.0	3.0	1.0	2.0	1.0	0.8	0.8	0.7	2.0	2.0	1.0	5.0	3.0	0.5	4.0	2.0	2.0	3.0	4.0	6.0
ENSG00000054523	KIF1B	5.0	4.0	0.9	10.0	1.0	0.9	3.0	1.0	0.8	2.0	1.0	1.0	3.0	2.0	5.0	2.0	6.0	2.0	7.0	3.0
ENSG00000054598	FOXC1	4.0	3.0	1.0	3.0	2.0	4.0	2.0	2.0	0.3	1.0	1.0	1.0	2.0	0.9	3.0	3.0	4.0	2.0	7.0	13.0
ENSG00000054611	TBC1D22A	31.0	37.0	25.0	68.0	33.0	85.0	53.0	70.0	68.0	47.0	78.0	18.0	29.0	22.0	21.0	26.0	44.0	23.0	43.0	46.0
ENSG00000054654	SYNE2	16.0	30.0	3.0	37.0	5.0	10.0	3.0	8.0	4.0	6.0	3.0	31.0	22.0	15.0	31.0	26.0	77.0	31.0	25.0	9.0
ENSG00000054690	PLEKHH1	0.1	0.1		0.9	0.2	0.1	0.1	0.1	0.1	0.1	0.6	0.1	0.2	0.1	0.2	0.2	0.4	0.1	9.0	0.6
ENSG00000054793	ATP9A	9.0	4.0	2.0	7.0	1.0	0.6	1.0	1.0	0.8	1.0	2.0	2.0	1.0	3.0	15.0	1.0	9.0	2.0	33.0	2.0
ENSG00000054796	SPO11						0.1						0.2	0.3				0.1			
ENSG00000054803	CBLN4			0.1		0.1							0.1	0.4	0.1	2.0	0.1				
ENSG00000054938	CHRDL2	0.2	0.1	0.2	0.2	0.2	0.2			0.3	8.0	0.2	0.1	0.6	0.1	0.4	0.2	0.1	0.3	0.2	0.2
ENSG00000054965	FAM168A	29.0	25.0	6.0	42.0	4.0	8.0	17.0	8.0	10.0	17.0	9.0	15.0	33.0	26.0	23.0	15.0	31.0	31.0	15.0	15.0
ENSG00000054967	RELT	34.0	23.0	21.0	47.0	9.0	12.0	30.0	11.0	22.0	25.0	24.0	13.0	17.0	15.0	10.0	11.0	25.0	14.0	19.0	13.0
ENSG00000054983	GALC	12.0	13.0	11.0	16.0	4.0	4.0	4.0	5.0	5.0	4.0	6.0	5.0	3.0	7.0	12.0	9.0	13.0	10.0	17.0	11.0
ENSG00000055044	NOP58	184.0	125.0	72.0	137.0	162.0	115.0	106.0	96.0	139.0	91.0	116.0	242.0	160.0	205.0	154.0	277.0	153.0	265.0	140.0	144.0
ENSG00000055070	SZRD1	102.0	112.0	89.0	88.0	50.0	69.0	92.0	72.0	87.0	84.0	89.0	66.0	77.0	101.0	85.0	72.0	86.0	64.0	62.0	62.0
ENSG00000055118	KCNH2	0.4	0.5	0.1	1.0	2.0	0.8	0.2		0.3	6.0	0.3	4.0	8.0	31.0	4.0	5.0	1.0	3.0	4.0	0.3
ENSG00000055130	CUL1	94.0	86.0	34.0	84.0	62.0	55.0	44.0	53.0	65.0	61.0	49.0	85.0	123.0	127.0	157.0	115.0	104.0	93.0	68.0	85.0
ENSG00000055147	FAM114A2	17.0	21.0	7.0	15.0	5.0	7.0	9.0	9.0	6.0	9.0	7.0	11.0	16.0	15.0	13.0	11.0	19.0	15.0	11.0	17.0
ENSG00000055163	CYFIP2	109.0	80.0	19.0	105.0	38.0	45.0	58.0	56.0	56.0	81.0	45.0	71.0	111.0	110.0	86.0	94.0	122.0	92.0	142.0	77.0
ENSG00000055208	TAB2	67.0	47.0	29.0	50.0	9.0	18.0	14.0	20.0	24.0	20.0	20.0	32.0	26.0	33.0	56.0	33.0	93.0	41.0	72.0	47.0
ENSG00000055211	GINM1	59.0	40.0	32.0	32.0	30.0	37.0	43.0	41.0	31.0	86.0	40.0	23.0	22.0	30.0	41.0	43.0	55.0	43.0	37.0	51.0
ENSG00000055332	EIF2AK2	18.0	43.0	9.0	21.0	4.0	5.0	12.0	3.0	4.0	3.0	6.0	9.0	10.0	18.0	31.0	14.0	32.0	18.0	16.0	11.0
ENSG00000055483	USP36	17.0	13.0	5.0	27.0	13.0	13.0	12.0	10.0	10.0	9.0	10.0	21.0	21.0	24.0	21.0	30.0	30.0	20.0	31.0	8.0
ENSG00000055609	KMT2C	13.0	17.0	4.0	21.0	3.0	3.0	2.0	2.0	2.0	3.0	3.0	10.0	16.0	18.0	29.0	20.0	44.0	17.0	17.0	8.0
ENSG00000055732	MCOLN3	0.4	0.2	0.2	0.5	0.3	0.3		3.0	0.1	0.1	0.1	0.2	0.2	0.1	0.1	0.1	0.2	0.3	0.5	0.9
ENSG00000055813	CCDC85A	0.1	0.1	0.1	0.2	0.1						0.1		0.2	0.2	0.7	0.6	2.0		0.1	0.1
ENSG00000055917	PUM2	99.0	116.0	33.0	98.0	25.0	47.0	39.0	29.0	38.0	23.0	41.0	89.0	113.0	117.0	100.0	101.0	168.0	103.0	86.0	73.0
ENSG00000055950	MRPL43	44.0	32.0	53.0	32.0	40.0	47.0	16.0	47.0	41.0	54.0	54.0	30.0	39.0	45.0	25.0	32.0	35.0	30.0	33.0	23.0
ENSG00000055955	ITIH4	0.2	0.6	0.1	1.0	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0.4	0.3	0.3	0.2	1.0	0.1	0.5	0.5
ENSG00000055957	ITIH1	4.0	2.0	0.2	0.7	0.2	0.1	4.0	1.0	0.4	0.7	5.0	0.1	0.5	0.1	0.2		0.6	0.9	0.4	0.5
ENSG00000056050	HPF1	82.0	44.0	39.0	42.0	51.0	26.0	103.0	39.0	49.0	48.0	73.0	60.0	62.0	61.0	38.0	50.0	53.0	57.0	34.0	75.0
ENSG00000056097	ZFR	58.0	58.0	26.0	62.0	14.0	14.0	12.0	12.0	14.0	12.0	15.0	42.0	49.0	65.0	59.0	48.0	77.0	57.0	66.0	41.0
ENSG00000056277	ZNF280C	8.0	10.0	8.0	8.0	0.9	1.0	2.0	1.0	2.0	2.0	1.0	6.0	6.0	10.0	6.0	7.0	7.0	8.0	9.0	29.0
ENSG00000056291	NPFFR2	0.1				0.2		0.1		0.1	0.1	0.4		0.1				0.7		0.1	
ENSG00000056487	PHF21B	2.0			3.0	0.1		2.0	2.0	2.0		0.1	1.0	0.5	0.9	0.7	0.7	2.0	0.3	3.0	0.5
ENSG00000056558	TRAF1	59.0	34.0	15.0	63.0	16.0	33.0	182.0	26.0	82.0	82.0	32.0	29.0	9.0	10.0	31.0	13.0	114.0	40.0	30.0	49.0
ENSG00000056586	RC3H2	36.0	28.0	9.0	34.0	6.0	9.0	8.0	10.0	11.0	5.0	8.0	17.0	21.0	21.0	24.0	22.0	49.0	30.0	25.0	13.0
ENSG00000056661	ENSG00000056661	8.0	4.0	3.0	5.0	3.0	3.0	3.0	7.0	2.0	2.0	5.0	6.0	5.0	4.0	10.0	4.0	4.0	3.0	33.0	9.0
ENSG00000056736	IL17RB	3.0	4.0	6.0	12.0	1.0	111.0	58.0	27.0	1.0	40.0	3.0	8.0	3.0	4.0	8.0	6.0	35.0	13.0	8.0	27.0
ENSG00000056972	TRAF3IP2	14.0	13.0	3.0	7.0	4.0	6.0	10.0	6.0	2.0	10.0	10.0	6.0	8.0	3.0	11.0	6.0	12.0	8.0	21.0	20.0
ENSG00000056998	GYG2	0.5	0.5	0.2	0.2	1.0		0.5	0.3	1.0	0.8	0.4	0.2	0.3	0.2	2.0	0.2	0.4	0.6	0.3	3.0
